label,writer,px0,px1,px2,px3,px4,px5,px6,px7,px8,px9,px10,px11,px12,px13,px14,px15,px16,px17,px18,px19,px20,px21,px22,px23,px24,px25,px26,px27,px28,px29,px30,px31,px32,px33,px34,px35,px36,px37,px38,px39,px40,px41,px42,px43,px44,px45,px46,px47,px48,px49,px50,px51,px52,px53,px54,px55,px56,px57,px58,px59,px60,px61,px62,px63,px64,px65,px66,px67,px68,px69,px70,px71,px72,px73,px74,px75,px76,px77,px78,px79,px80,px81,px82,px83,px84,px85,px86,px87,px88,px89,px90,px91,px92,px93,px94,px95,px96,px97,px98,px99,px100,px101,px102,px103,px104,px105,px106,px107,px108,px109,px110,px111,px112,px113,px114,px115,px116,px117,px118,px119,px120,px121,px122,px123,px124,px125,px126,px127,px128,px129,px130,px131,px132,px133,px134,px135,px136,px137,px138,px139,px140,px141,px142,px143,px144,px145,px146,px147,px148,px149,px150,px151,px152,px153,px154,px155,px156,px157,px158,px159,px160,px161,px162,px163,px164,px165,px166,px167,px168,px169,px170,px171,px172,px173,px174,px175,px176,px177,px178,px179,px180,px181,px182,px183,px184,px185,px186,px187,px188,px189,px190,px191,px192,px193,px194,px195,px196,px197,px198,px199,px200,px201,px202,px203,px204,px205,px206,px207,px208,px209,px210,px211,px212,px213,px214,px215,px216,px217,px218,px219,px220,px221,px222,px223,px224,px225,px226,px227,px228,px229,px230,px231,px232,px233,px234,px235,px236,px237,px238,px239,px240,px241,px242,px243,px244,px245,px246,px247,px248,px249,px250,px251,px252,px253,px254,px255
2,reyhane,255,253,255,249,255,247,255,254,251,255,254,255,255,249,255,252,252,255,255,255,250,252,255,250,255,243,255,250,255,255,248,255,255,253,248,254,255,251,153,255,255,255,212,12,201,255,255,255,253,255,255,253,245,244,101,248,251,255,210,31,255,253,255,252,255,254,253,255,255,251,33,70,255,225,102,138,252,255,252,255,255,255,254,250,255,253,89,25,112,47,0,247,252,249,252,252,253,255,252,255,249,255,224,21,80,219,203,249,255,255,253,255,255,248,255,253,255,255,255,89,192,251,255,251,254,250,254,254,255,255,252,255,251,255,246,152,126,254,255,253,255,251,255,254,255,255,254,255,251,255,255,202,79,254,249,255,243,255,253,255,255,255,254,255,254,253,255,247,46,240,255,253,255,255,248,255,255,252,252,255,255,255,255,255,103,160,255,255,255,255,251,255,255,250,255,255,255,255,254,252,143,128,251,251,252,255,254,255,255,253,255,255,252,255,255,255,194,78,255,255,255,255,253,253,255,255,255,255,253,254,255,255,234,16,238,255,246,255,252,255,255,255,250,254,255,255,255,253,255,216,255,255,255,253,254,255
2,reyhane,253,255,255,252,255,255,252,254,249,255,255,255,253,255,252,253,255,255,254,251,253,249,251,255,255,255,255,254,247,255,254,255,251,252,252,255,255,255,255,243,255,255,252,255,255,255,255,249,255,255,249,255,254,250,234,82,239,253,199,63,254,253,248,255,255,255,253,255,255,255,241,0,127,253,153,3,245,255,255,251,250,255,254,255,244,250,255,15,25,238,72,68,253,255,249,255,255,255,255,255,255,251,255,52,0,71,37,146,255,255,255,254,254,253,255,252,255,251,255,94,41,35,112,249,252,249,255,255,251,255,255,255,255,255,254,144,35,251,253,251,254,250,255,255,253,255,255,253,255,255,255,170,36,221,255,254,255,255,255,250,254,254,255,252,255,255,255,207,41,186,255,255,255,253,255,255,255,253,255,252,255,254,255,239,1,124,239,252,255,248,254,255,254,252,255,252,255,253,253,255,120,188,255,255,255,250,255,255,254,253,255,253,255,254,251,255,248,255,255,246,255,252,255,255,255,254,255,253,255,255,252,255,255,255,252,252,255,255,250,247,255,255,255,253,255,255,255,254,255,255,255,255,252,255,251,255
2,reyhane,255,255,255,249,255,255,255,251,254,253,255,255,255,253,255,255,251,252,255,255,255,253,252,255,252,255,251,255,251,255,255,251,255,254,253,254,255,254,255,254,255,252,255,249,255,255,255,254,249,255,255,255,252,255,245,249,253,248,255,245,255,251,255,255,255,255,252,255,255,246,255,255,255,255,239,255,255,251,255,249,253,251,255,249,210,47,248,253,250,188,96,247,254,255,255,255,254,251,255,255,235,4,211,255,255,138,98,255,255,253,248,248,253,255,252,255,252,62,25,181,190,83,192,255,250,255,255,255,253,255,253,255,243,143,93,104,83,157,240,255,255,255,253,255,255,255,251,255,255,198,53,249,250,255,255,255,252,255,253,255,248,255,255,247,252,250,17,255,255,252,252,253,255,255,251,251,255,253,250,255,249,230,23,251,255,255,255,255,255,255,255,255,251,255,255,255,254,182,63,255,255,255,253,251,250,251,255,255,255,250,252,255,252,162,111,246,251,255,255,255,255,255,255,246,252,254,255,253,255,255,247,255,255,255,254,254,254,254,255,255,254,255,249,255,252,255,254,247,252,255,253,255,255,250,255,255
2,reyhane,255,255,250,253,255,253,251,255,255,255,255,255,253,255,255,252,255,254,250,254,246,255,255,247,249,255,255,254,255,249,255,253,253,254,252,255,254,255,246,255,255,255,255,245,255,255,255,253,255,255,253,253,255,212,133,255,253,234,96,255,251,254,255,254,255,254,255,248,255,175,29,244,255,217,80,245,255,255,254,255,255,247,255,254,255,186,16,215,253,160,123,255,253,255,255,255,255,251,255,255,251,210,35,133,242,62,192,255,255,255,255,255,252,255,247,255,253,230,52,62,84,125,254,250,255,254,255,253,255,255,255,255,255,238,68,223,221,246,255,254,255,255,255,254,255,255,250,251,255,244,56,250,246,255,255,253,254,255,254,253,255,249,255,255,255,255,59,255,255,255,255,252,255,255,255,255,254,252,255,255,251,254,55,253,254,253,252,254,255,255,255,255,253,255,255,251,255,247,70,252,255,254,255,255,255,253,253,254,255,252,255,255,254,255,161,255,255,255,255,255,253,252,255,255,255,247,255,255,249,255,249,255,255,254,255,255,253,255,255,255,255,255,252,253,255,250,255,248,254,253,255,255,254,255,255,249
2,reyhane,252,255,255,252,255,255,252,254,255,254,255,252,251,255,251,255,255,255,253,255,248,255,250,255,248,255,255,255,255,246,255,249,249,254,255,249,241,255,255,251,255,255,245,255,255,255,255,253,255,255,250,153,91,117,211,255,252,248,22,190,248,255,255,255,254,255,255,168,16,39,111,248,255,255,4,156,255,255,251,255,255,249,254,223,26,32,53,252,254,234,5,235,249,247,255,246,255,255,255,254,107,11,42,187,223,71,31,245,255,255,253,255,255,254,255,254,230,14,52,45,46,30,180,255,255,253,255,255,249,255,253,255,246,60,48,146,156,205,249,255,254,255,255,253,255,255,248,255,255,83,83,247,246,255,255,254,252,255,255,253,255,255,254,255,255,90,70,255,255,255,254,255,255,254,253,254,255,252,255,253,255,103,61,251,253,253,255,255,255,252,253,255,255,251,255,253,255,107,54,255,255,255,255,254,255,255,254,251,255,255,251,255,255,109,55,255,251,253,253,252,254,255,255,249,255,255,251,253,255,174,145,255,255,255,255,254,252,255,255,255,252,252,255,254,255,255,255,255,255,254,255,255,255,255,255,255
2,reyhane,251,255,255,250,255,255,251,255,254,255,255,255,255,255,255,255,255,250,251,254,255,253,255,249,251,253,255,248,255,249,255,252,253,255,255,249,253,255,252,254,255,255,255,255,250,252,255,253,255,254,254,255,255,225,143,255,255,255,199,213,254,255,255,254,253,255,251,252,241,189,32,220,250,253,61,109,255,247,251,255,255,255,255,255,255,253,19,68,255,255,12,129,253,249,253,255,252,254,255,255,250,255,84,55,199,202,97,233,249,255,255,254,255,255,255,254,255,255,113,0,32,58,162,255,255,252,255,253,255,248,255,255,251,255,117,91,222,225,247,254,253,255,255,255,252,255,255,251,252,255,79,50,254,250,255,255,253,255,253,253,251,255,244,255,252,251,98,102,255,253,255,255,254,255,255,255,255,252,249,252,255,255,39,107,255,252,254,254,254,255,254,253,253,255,255,255,255,245,44,126,255,255,255,255,255,255,254,251,255,251,252,243,255,211,39,223,254,255,250,253,255,255,255,255,255,249,255,255,248,255,242,255,254,255,250,252,255,252,254,254,250,255,250,253,255,251,255,255,251,255,253,255,255,255,255,255
2,reyhane,254,254,255,252,252,255,250,255,255,255,255,249,255,254,255,251,255,255,255,254,254,253,255,249,251,255,254,255,241,255,255,255,251,255,255,255,253,250,255,255,255,255,252,253,255,245,251,255,254,255,255,255,255,255,179,219,255,245,255,151,242,255,255,252,255,255,255,255,252,247,17,56,247,255,184,24,197,253,253,255,252,252,250,253,251,255,7,11,233,203,44,76,245,255,253,253,255,255,255,254,250,251,87,2,35,18,65,218,255,251,246,255,250,255,252,255,255,255,184,10,83,167,254,255,255,255,255,254,254,250,255,248,255,253,218,28,194,250,255,255,249,255,255,255,255,253,255,255,255,251,234,36,150,249,250,255,255,255,253,254,255,255,255,254,253,255,241,24,113,255,255,249,255,251,255,255,255,255,253,251,255,255,245,64,86,248,255,251,255,253,255,253,255,255,255,254,255,255,255,177,144,248,255,255,255,253,255,254,253,255,255,253,255,252,255,253,241,255,255,255,253,252,255,255,252,255,255,252,255,255,255,255,255,251,253,255,255,255,252,255,255,250,252,255,255,253,251,255,255,254,255,255,255,255,254,253
2,reyhane,251,255,252,255,251,255,249,255,255,252,255,251,255,249,255,251,255,252,255,255,249,255,255,252,251,255,253,253,252,255,245,255,255,255,255,247,255,249,255,255,255,254,251,255,255,255,254,255,251,255,255,254,255,120,114,248,249,255,142,95,249,255,252,255,255,252,249,255,242,1,3,255,250,255,86,63,253,255,255,250,255,255,248,253,246,37,0,164,255,197,36,132,254,254,253,255,254,255,255,255,255,105,1,12,23,14,55,233,252,252,255,250,255,252,250,255,254,126,40,50,108,210,255,255,252,255,246,255,253,255,246,255,255,131,48,68,255,255,255,255,255,255,255,255,253,253,255,255,254,145,43,65,255,255,255,255,255,255,255,255,255,254,255,255,255,159,28,84,255,255,255,255,255,255,255,255,253,255,255,253,255,178,57,106,255,255,255,255,255,255,255,255,255,252,252,253,255,255,243,255,255,255,255,255,255,255,255,255,253,254,253,255,252,255,255,253,255,255,255,255,255,255,255,255,255,255,252,252,255,251,251,253,255,255,255,255,255,255,255,255,255,251,255,255,255,253,255,254,255,255,255,255,255,255,255,255
2,reyhane,255,254,254,253,255,251,250,255,255,253,255,253,255,255,255,255,252,254,255,250,250,255,255,203,245,255,216,158,253,247,252,255,255,250,255,255,255,255,228,35,232,252,172,164,254,255,255,254,255,255,255,255,251,255,249,37,98,153,80,190,255,251,248,255,250,255,255,255,251,248,251,63,133,116,167,247,255,255,247,255,255,255,251,253,255,255,240,67,252,253,251,255,255,247,253,255,253,255,255,253,252,252,223,82,254,255,255,255,247,255,255,255,255,249,255,255,255,255,215,85,255,252,255,254,255,254,248,253,255,255,252,255,254,255,210,93,255,255,255,255,255,255,255,255,255,255,253,255,255,251,199,93,255,255,255,255,255,255,255,255,255,255,254,255,255,251,222,157,255,255,255,255,255,255,255,255,252,255,252,254,255,255,255,245,255,255,255,255,255,255,255,255,255,255,255,255,253,250,255,255,255,255,255,255,255,255,255,255,253,253,253,255,255,254,254,254,255,255,255,255,255,255,255,255,255,253,253,255,255,255,255,253,255,255,255,255,255,255,255,255,255,253,255,255,253,255,255,253,255,255,255,255,255,255,255,255
2,reyhane,255,252,255,255,255,251,250,255,254,255,255,253,253,255,253,255,253,255,254,254,253,255,255,247,255,252,245,255,255,250,255,252,252,255,255,253,253,255,238,255,247,255,255,255,243,255,252,255,255,255,255,253,255,250,117,255,255,250,254,251,255,254,253,255,255,255,255,255,255,247,20,189,255,212,82,255,254,252,255,255,252,255,251,255,251,254,37,81,255,216,68,255,255,255,245,254,253,255,252,254,254,255,138,32,112,147,89,255,245,249,255,255,255,255,255,249,255,252,223,48,136,56,195,255,255,255,255,254,253,255,255,255,252,255,247,57,214,255,255,253,253,255,255,250,255,255,252,255,252,254,255,112,152,250,254,255,255,251,255,255,255,255,253,255,255,251,255,180,94,255,251,249,255,253,255,255,255,255,255,255,255,250,255,225,56,255,255,249,255,252,255,255,254,255,255,254,255,253,255,246,72,235,255,255,255,255,255,250,254,255,253,249,255,255,255,255,245,255,255,252,248,250,255,255,255,255,253,252,254,255,255,255,255,246,250,255,255,255,255,254,255,255,255,255,255,253,254,254,255,254,255,250,253,252,252,255
2,reyhane,255,255,255,250,255,253,255,255,252,255,245,255,255,253,255,252,251,255,247,255,255,255,249,255,255,252,255,251,255,251,250,255,255,252,255,249,253,253,255,253,255,254,255,251,255,255,255,251,255,252,252,255,252,255,255,255,255,255,201,255,248,250,255,253,255,255,253,214,252,255,250,255,255,237,63,241,255,255,255,250,249,247,253,64,162,255,255,255,251,255,45,238,252,248,247,255,255,255,255,84,60,245,252,255,255,234,76,238,252,255,255,251,255,253,252,212,23,111,180,179,170,112,82,255,255,254,255,255,255,253,254,252,129,35,97,91,99,160,233,255,254,255,251,255,251,255,255,249,255,112,128,255,246,255,255,255,253,255,255,255,255,244,255,254,254,230,28,252,255,254,253,249,252,255,255,253,255,255,255,255,251,255,99,141,255,255,255,255,255,255,254,254,255,255,250,252,255,242,204,68,255,253,250,252,254,253,255,255,250,252,255,255,241,255,255,247,252,254,253,255,255,254,255,255,255,252,254,253,255,254,249,255,254,255,255,255,255,252,255,255,253,255,255,255,247,255,253,255,255,255,253,254,255,254,255,251
2,reyhane,250,255,255,255,253,254,252,255,254,252,255,254,255,255,253,255,255,248,251,253,255,255,255,253,255,251,255,253,254,251,255,249,255,255,255,247,250,255,255,251,255,252,255,255,252,255,255,255,254,255,254,255,255,255,238,255,254,255,249,245,255,255,250,252,255,255,252,255,247,172,88,253,251,247,198,167,252,255,250,255,245,255,255,252,254,156,15,245,255,252,164,117,255,254,255,254,255,255,254,250,255,169,23,127,248,255,147,128,254,251,255,255,254,254,251,255,245,145,82,84,119,215,106,168,250,255,250,255,251,255,253,253,252,101,19,235,123,81,127,228,255,250,252,255,255,239,255,253,255,102,163,255,255,246,249,255,255,255,255,249,251,255,253,251,255,62,216,254,250,255,255,250,249,255,255,253,255,255,249,255,250,40,243,253,254,255,254,255,255,255,255,255,254,252,251,255,230,53,255,251,255,255,255,254,254,255,255,255,255,255,255,255,170,90,255,255,250,253,255,255,251,255,255,253,255,248,254,255,146,158,255,252,255,255,255,255,251,253,255,255,255,255,251,255,254,255,254,252,254,253,253,254,255,255,255,254
2,reyhane,255,251,255,251,253,255,252,255,250,255,255,255,254,255,251,254,255,254,255,255,255,255,247,255,255,251,248,254,253,250,255,254,247,255,255,252,255,252,255,247,255,255,255,246,255,255,240,255,255,255,255,255,245,135,255,255,252,255,242,255,242,255,255,254,255,248,253,255,248,31,223,255,253,176,84,255,255,249,255,255,255,255,255,254,255,18,188,255,255,173,86,247,255,255,255,255,254,255,254,253,253,52,121,249,239,108,146,255,255,255,248,255,255,255,254,255,255,113,20,98,69,91,255,254,252,255,255,250,252,255,255,250,255,156,95,175,197,242,255,252,255,255,250,255,255,254,255,255,255,181,110,241,246,255,255,251,255,255,251,255,255,251,254,252,255,207,72,255,255,255,252,253,255,255,255,255,255,251,255,251,255,244,43,254,253,251,254,255,255,253,252,254,253,254,254,252,252,251,77,225,255,255,255,255,251,252,255,255,254,255,251,255,252,255,197,253,252,255,255,253,253,255,255,255,255,255,250,255,251,252,255,255,251,255,255,254,255,255,253,250,255,252,255,248,255,253,255,253,253,255,255,255,255,254,254,255
2,reyhane,255,250,255,254,255,252,253,253,255,251,253,255,254,255,250,254,250,255,254,255,244,255,255,255,252,255,247,252,255,255,253,255,255,252,245,255,255,246,255,248,254,253,255,255,255,252,255,255,255,249,255,255,202,169,255,253,255,255,194,255,255,254,255,254,255,255,255,244,123,78,226,255,249,225,61,246,255,252,250,251,249,255,255,255,206,38,136,250,255,133,115,255,255,252,255,255,255,255,250,252,255,43,103,246,171,85,224,254,251,251,255,255,255,252,255,254,254,79,55,59,84,191,255,255,255,255,249,254,254,255,255,249,254,110,185,242,255,255,255,255,255,255,255,255,252,253,255,255,255,108,180,255,255,255,255,255,255,255,255,255,254,255,255,253,255,114,169,250,255,255,255,255,255,255,255,255,253,255,254,255,255,126,166,254,255,255,255,255,255,255,255,255,255,254,254,255,249,132,160,255,255,255,255,255,255,255,255,255,255,254,254,255,249,177,191,254,255,255,255,255,255,255,255,255,254,255,254,255,255,245,249,255,255,255,255,255,255,255,255,255,255,255,254,252,253,255,255,252,255,255,255,255,255,255,255,255
2,reyhane,255,251,255,255,247,254,255,255,250,255,251,255,250,255,250,254,253,255,254,255,255,255,237,255,255,250,255,250,254,255,255,251,255,255,252,255,251,246,255,245,248,255,248,255,253,255,251,255,254,254,255,251,255,255,241,255,255,254,255,247,254,255,255,252,255,253,255,250,255,228,37,245,255,245,198,79,252,254,245,255,255,254,251,255,255,237,24,162,245,255,165,80,255,255,255,255,255,255,255,254,250,245,61,45,88,160,83,165,252,251,250,255,252,248,255,255,252,239,70,247,172,112,101,255,255,255,255,251,255,255,250,255,251,247,67,253,255,255,255,255,255,255,255,255,255,254,255,255,249,246,63,255,255,255,255,255,255,255,255,255,252,251,255,253,255,243,65,255,255,255,255,255,255,255,255,255,254,255,255,250,255,234,84,247,255,255,255,255,255,255,255,255,253,255,255,254,255,250,165,255,255,255,255,255,255,255,255,255,253,255,255,255,251,255,246,255,255,255,255,255,255,255,255,255,255,255,255,253,244,255,255,250,255,255,255,255,255,255,255,255,255,252,255,255,255,255,252,255,255,255,255,255,255,255,255,255
2,reyhane,251,255,251,255,255,253,255,252,255,249,255,249,253,253,255,254,253,255,255,248,254,255,244,255,254,255,250,255,255,255,252,255,255,255,254,255,253,246,255,255,252,255,254,255,245,255,254,255,253,255,255,255,255,255,255,250,255,249,254,255,255,243,253,254,248,255,255,213,16,255,255,254,253,81,243,250,250,255,255,255,255,253,255,219,13,222,255,255,255,41,240,255,255,252,251,255,255,248,249,222,28,139,241,253,173,84,251,255,246,255,255,255,251,255,255,218,67,63,31,31,47,203,255,252,255,249,255,252,252,255,255,224,57,255,254,243,255,255,255,255,255,255,255,255,255,250,250,232,58,247,251,255,255,255,255,255,255,255,255,255,255,250,255,255,56,229,251,255,255,255,255,255,255,255,255,255,255,252,255,248,39,207,255,255,255,255,255,255,255,255,255,255,253,252,255,251,107,230,255,255,255,255,255,255,255,255,255,255,252,255,252,255,225,255,251,252,255,255,255,255,255,255,255,255,255,255,248,254,255,255,249,255,255,255,255,255,255,255,255,255,254,253,255,251,255,246,255,253,255,255,255,255,255,255,255,255
2,reyhane,255,254,251,254,254,255,253,255,254,255,251,255,253,255,255,253,251,255,250,255,249,255,248,255,250,255,255,253,255,247,249,255,255,246,255,253,255,248,255,251,255,252,255,248,255,255,255,250,250,255,254,244,255,246,248,255,253,255,243,255,255,254,251,255,255,253,255,255,241,201,255,248,251,255,127,195,251,255,251,255,252,255,246,255,197,50,228,255,255,249,87,204,255,249,255,255,255,255,255,255,206,39,50,100,137,106,80,228,255,251,255,255,250,255,252,253,202,88,238,174,145,165,249,255,247,255,252,251,255,251,255,255,203,81,255,255,255,255,255,255,255,255,255,255,253,255,255,255,226,72,255,254,255,255,255,255,255,255,255,255,255,253,253,251,250,60,248,251,255,255,255,255,255,255,255,255,255,253,255,255,254,64,222,255,255,255,255,255,255,255,255,255,255,252,255,252,251,128,214,250,255,255,255,255,255,255,255,255,255,254,255,254,255,243,255,255,255,255,255,255,255,255,255,255,253,255,255,252,254,255,255,249,255,255,255,255,255,255,255,255,255,252,255,255,251,255,252,255,255,255,255,255,255,255,255,255
2,reyhane,255,255,255,250,255,255,255,254,255,255,255,255,255,254,251,255,254,253,254,253,255,250,255,250,255,252,255,249,250,255,253,255,255,254,252,255,255,253,255,255,255,249,255,255,255,252,253,255,253,250,253,255,253,253,249,255,252,255,255,255,249,255,255,250,255,252,253,251,255,255,245,255,255,255,250,197,197,251,255,255,255,254,255,255,255,235,112,63,245,255,255,135,139,255,251,255,255,253,249,255,255,253,117,42,194,255,246,86,106,255,255,248,254,255,253,254,250,255,154,88,57,121,126,84,157,254,253,255,253,255,252,255,255,253,177,91,223,151,149,221,255,253,252,255,253,255,255,249,252,255,177,95,255,249,251,255,255,255,255,251,253,249,252,255,254,246,182,87,248,255,255,254,246,254,255,252,255,254,255,252,255,254,146,114,255,255,253,255,255,255,255,255,252,255,253,251,250,255,86,165,253,254,252,252,255,254,252,254,253,254,249,255,255,255,19,236,254,255,255,255,252,253,253,253,255,254,255,239,255,249,27,245,255,253,254,255,255,255,255,255,252,253,253,255,255,252,254,255,255,252,253,255,255,254,255,252
2,reyhane,255,255,252,254,254,255,249,254,248,255,255,248,251,255,253,251,252,254,252,255,254,251,253,255,255,250,250,255,255,254,251,255,255,255,246,254,255,250,255,253,249,255,247,255,243,255,255,251,249,254,252,255,255,184,203,254,255,255,255,254,255,249,246,255,255,255,255,255,242,68,91,255,255,255,93,202,249,255,255,252,255,252,255,255,255,92,59,246,253,255,68,205,254,252,251,255,251,253,252,255,255,163,24,119,231,202,60,233,255,255,254,255,255,255,250,255,250,223,58,127,63,72,166,255,247,255,254,255,252,254,254,255,253,253,29,252,255,255,255,255,255,255,255,255,255,254,253,255,255,255,49,223,255,255,255,255,255,255,255,255,255,253,252,255,255,253,86,188,255,255,255,255,255,255,255,255,255,254,255,255,253,245,131,171,255,255,255,255,255,255,255,255,253,251,253,253,255,255,238,255,255,255,255,255,255,255,255,255,255,255,255,254,252,255,254,255,255,255,255,255,255,255,255,255,255,255,255,252,253,248,255,255,255,255,255,255,255,255,255,255,253,254,255,251,255,251,255,252,255,255,255,255,255,255,255,255
2,reyhane,253,255,254,254,255,249,255,253,255,253,254,246,255,248,255,255,255,255,255,248,255,254,254,255,250,255,255,255,253,255,249,255,254,255,255,255,254,255,246,255,255,255,254,255,255,255,254,255,250,255,251,250,255,112,219,250,255,251,109,66,249,255,245,255,255,255,255,255,255,3,68,255,253,255,75,58,255,255,255,255,255,250,253,250,227,14,12,208,204,168,28,133,255,255,251,255,255,255,255,255,234,17,0,22,19,12,59,240,255,255,255,247,253,253,253,255,255,207,27,212,245,251,253,255,247,255,253,255,254,255,255,250,255,220,27,221,255,255,255,255,255,255,255,255,255,252,255,251,250,228,32,213,255,255,255,255,255,255,255,255,255,252,255,254,255,225,26,227,255,255,255,255,255,255,255,255,254,255,250,255,255,206,18,246,255,255,255,255,255,255,255,255,254,255,251,254,253,202,59,251,255,255,255,255,255,255,255,255,255,254,255,255,248,232,162,255,255,255,255,255,255,255,255,255,255,252,255,255,252,255,245,255,255,255,255,255,255,255,255,255,255,254,254,255,255,247,255,251,255,255,255,255,255,255,255,255
2,reyhane,254,255,254,255,255,255,251,255,253,254,255,255,254,255,255,251,253,253,255,246,255,251,255,255,252,255,255,253,255,250,255,255,255,251,252,255,249,255,255,250,255,250,255,255,244,255,255,253,253,246,255,254,116,215,253,255,255,255,254,206,255,255,252,255,255,255,255,203,48,78,246,247,255,255,95,36,247,252,255,252,254,255,251,221,133,5,144,255,255,233,30,151,255,245,255,255,255,254,253,255,152,26,24,252,255,105,20,255,255,255,255,255,253,255,255,251,155,29,13,75,113,24,170,252,255,254,255,254,254,255,250,251,78,34,191,49,18,143,247,255,251,255,255,252,255,249,255,255,114,27,255,253,250,255,255,250,252,255,255,251,255,255,255,250,156,25,255,253,255,253,248,254,255,255,253,255,249,251,255,249,151,30,252,254,251,254,255,255,255,253,254,255,255,252,255,255,128,33,248,255,255,255,255,253,252,255,253,246,255,255,253,255,172,29,255,251,255,254,254,253,253,255,255,254,254,255,255,255,213,58,244,255,255,253,254,255,254,254,255,253,253,254,253,253,255,248,255,255,255,253,255,255,253,252,255,255
2,reyhane,255,255,255,255,251,255,251,255,254,252,255,255,255,249,255,255,255,254,243,255,255,254,255,249,255,254,250,255,248,255,254,254,253,255,255,255,252,255,250,255,254,255,255,253,255,254,255,253,250,255,252,81,193,251,255,254,255,249,255,255,249,255,255,255,255,254,255,180,47,255,255,254,247,222,161,254,255,255,252,255,250,255,250,183,20,227,255,246,255,137,124,253,255,255,249,255,255,251,255,192,38,139,250,255,244,74,212,255,245,255,255,255,247,255,249,187,61,83,116,113,71,115,250,251,255,251,253,252,254,251,252,192,79,213,173,170,232,249,255,255,253,255,255,255,255,254,252,184,78,255,253,252,249,255,255,253,251,255,255,255,255,245,251,189,74,252,252,255,255,255,254,253,254,255,255,255,247,255,255,182,72,255,255,253,255,253,253,255,255,255,255,255,255,255,246,180,101,243,252,255,253,251,254,255,255,254,253,255,255,248,255,255,236,255,247,255,255,255,255,255,254,250,252,255,255,255,250,253,250,255,255,254,255,255,255,255,253,252,253,255,251,255,251,255,255,245,255,255,255,255,255,255,255,255,255,253
2,reyhane,252,255,254,255,251,255,251,253,255,255,250,255,255,255,253,253,255,255,252,255,255,253,255,255,254,255,255,253,253,255,254,255,254,255,253,245,255,248,255,254,255,251,254,255,252,255,254,253,255,255,255,255,185,64,215,255,253,254,255,135,53,249,255,254,255,247,254,255,245,8,35,246,255,255,204,6,68,255,253,255,251,255,254,255,249,15,4,9,12,9,10,20,222,249,253,255,255,253,253,253,255,13,37,161,108,106,176,255,255,255,253,248,255,255,255,254,255,3,45,255,253,255,253,255,252,255,255,255,255,255,255,253,255,34,16,239,255,255,255,255,255,255,255,255,255,249,255,255,250,105,28,189,255,255,255,255,255,255,255,255,254,251,255,253,255,168,0,172,255,255,255,255,255,255,255,255,255,251,255,254,250,236,4,126,255,255,255,255,255,255,255,255,255,255,255,255,255,254,10,109,255,255,255,255,255,255,255,255,251,255,251,252,255,248,90,200,255,255,255,255,255,255,255,255,252,254,255,253,248,255,238,255,255,255,255,255,255,255,255,255,255,255,254,255,255,250,255,251,255,255,255,255,255,255,255,255
2,reyhane,255,255,252,246,255,250,255,255,255,255,255,255,254,255,255,253,250,254,254,255,255,245,254,255,252,255,246,255,255,250,255,252,255,255,252,253,253,255,228,245,254,251,255,251,248,255,250,255,255,254,255,251,255,249,78,64,255,255,250,66,67,255,255,252,255,251,255,251,255,254,57,0,251,255,236,42,64,252,248,255,255,255,252,255,254,251,125,0,66,119,79,33,140,253,255,255,252,252,252,255,255,250,180,9,31,62,37,124,247,255,252,255,255,255,255,248,255,255,194,12,70,172,222,248,255,254,255,250,255,251,255,255,255,252,238,10,81,255,252,253,253,255,251,250,255,252,253,255,255,255,248,18,60,255,255,255,252,255,254,255,255,255,255,255,252,254,255,35,51,249,255,253,255,255,252,255,251,254,250,255,253,255,255,56,82,255,255,252,255,255,254,255,255,255,249,255,255,255,246,86,93,239,254,252,255,255,252,251,253,255,252,255,253,255,255,184,189,255,255,252,255,255,255,255,255,255,255,255,251,255,255,254,248,255,255,252,254,255,255,251,255,248,253,253,255,255,243,255,255,249,254,255,253,253,255,255
2,reyhane,255,255,251,255,255,246,255,255,255,255,252,250,255,254,251,254,255,253,255,250,255,255,255,252,253,254,255,255,245,255,255,252,251,255,253,253,253,255,250,255,255,254,242,224,255,254,252,255,254,255,251,255,255,249,255,255,251,255,168,100,249,255,255,255,255,248,255,252,246,255,255,251,255,255,142,121,255,251,252,254,247,255,255,187,99,253,255,255,231,176,93,193,255,255,254,255,254,255,246,213,22,63,62,64,64,104,166,255,253,247,251,255,255,251,255,255,127,103,244,245,255,248,255,252,255,253,255,255,255,251,255,255,245,21,248,250,255,255,255,255,255,255,255,255,255,254,255,249,254,82,179,255,255,255,255,255,255,255,255,255,253,253,254,255,255,148,113,253,255,255,255,255,255,255,255,255,255,255,245,255,252,212,69,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,43,243,255,255,255,255,255,255,255,255,255,255,253,253,248,253,93,215,255,255,255,255,255,255,255,255,255,254,247,255,255,255,238,255,255,255,255,255,255,255,255,255,254,253,255,252,255,250,255,247,255,255,255,255,255,255,255,255
